templateID,replyToAddress,userID,dateModified,fromAddress,deliveryType,subject,dateAdded,campaignIDs,clicks,uniqueViews,bounces,forwards,recipients,uniqueForwards,clickToViewRate,sendingIssues,webViews,complaints,shares,uniqueClicks,unsubscribes,uniqueWebViews,views,uniqueShares,parentEmailID,status,dateScheduled,confirmed,abSplitID,fromName,emailID,replyToName,title,dateSent
18798,"mike@bigjohngrocery.com",41042,"2024-04-15T19:04:31","mike@bigjohngrocery.com","Manual","🐾 AWG Purina ONE® 28-Day Challenge","2024-04-15T18:47:52","",24,588,16,0,5274,0,0,0,6,0,0,20,2,3,748,0,"","Sent","",0,"","Metropolis Big John",43396141,"Metropolis Big John","4.18.24 - RMN Purina One","2024-04-18T11:00:34"
18798,"mike@bigjohngrocery.com",41042,"2024-04-22T04:38:15","mike@bigjohngrocery.com","Manual","⚾ Catch our home run savings","2024-04-19T19:45:57","",117,319,17,0,5275,0,0.3,0,4,0,0,88,2,3,402,0,"","Sent","",0,"","Metropolis Big John",43437498,"Metropolis Big John","4.22.24 weekly ad","2024-04-22T11:00:10"
18798,"mike@bigjohngrocery.com",41042,"2024-04-29T04:20:13","mike@bigjohngrocery.com","Manual","🌮 🪅 Happy Cinco, amigos!","2024-04-29T03:11:59","",121,328,17,0,5289,0,0.3,0,11,0,0,98,3,5,428,0,"","Sent","",0,"","Metropolis Big John",43515143,"Metropolis Big John","4.29.24 weekly ad","2024-04-29T11:00:02"
18798,"mike@bigjohngrocery.com",41042,"2024-05-03T21:08:06","mike@bigjohngrocery.com","Manual","🌺 🥐 Sunday May 12th is Mother’s Day!","2024-05-03T19:47:30","",110,298,20,0,5300,0,0.3,0,9,1,0,86,2,4,409,0,"","Sent","",0,"","Metropolis Big John",43583312,"Metropolis Big John","5.6.24 weekly ad","2024-05-06T11:00:04"
18798,"mike@bigjohngrocery.com",41042,"2024-05-13T04:05:47","mike@bigjohngrocery.com","Manual","🎓 Celebrate your graduate!","2024-05-13T02:12:33","",101,299,21,0,5312,0,0.3,0,3,0,0,76,3,3,403,0,"","Sent","",0,"","Metropolis Big John",43725900,"Metropolis Big John","5.13.24 weekly ad","2024-05-13T11:00:19"
18798,"mike@bigjohngrocery.com",41042,"2024-05-20T03:17:06","mike@bigjohngrocery.com","Manual","🎖️ A day to remember","2024-05-17T21:16:11","",134,345,21,0,5323,0,0.3,0,6,0,0,100,5,5,500,0,"","Sent","",0,"","Metropolis Big John",43819348,"Metropolis Big John","5.13.24 weekly ad","2024-05-20T11:00:03"
18798,"mike@bigjohngrocery.com",41042,"2024-05-24T22:00:37","mike@bigjohngrocery.com","Manual","Farm 🚜 Fresh","2024-05-24T20:43:35","",139,304,20,0,5329,0,0.3,0,6,0,0,96,3,5,419,0,"","Sent","",0,"","Metropolis Big John",43956173,"Metropolis Big John","5.27.24 weekly ad","2024-05-27T11:00:03"
18798,"mike@bigjohngrocery.com",41042,"2024-06-03T03:04:29","mike@bigjohngrocery.com","Manual","🐄 Udderly Amazing Dairy","2024-05-31T21:37:58","",122,305,22,0,5333,0,0.3,0,7,0,0,98,3,4,405,0,"","Sent","",0,"","Metropolis Big John",44089421,"Metropolis Big John","6.3.24 weekly ad","2024-06-03T11:00:48"
18798,"mike@bigjohngrocery.com",41042,"2024-05-30T20:20:53","mike@bigjohngrocery.com","Manual","🐾 Nutrition as nature intended.","2024-05-30T19:38:39","",18,478,26,0,5340,0,0,0,6,0,0,15,5,4,619,0,"","Sent","",0,"","Metropolis Big John",44067256,"Metropolis Big John","6.6.24 - RMN Purina One","2024-06-06T11:02:21"
18798,"mike@bigjohngrocery.com",41042,"2024-06-06T22:00:57","mike@bigjohngrocery.com","Manual","🎈 It's our 38th Anniversary!","2024-06-06T15:11:56","",160,338,28,0,5340,0,0.3,0,6,0,0,117,2,3,446,0,"","Sent","",0,"","Metropolis Big John",44195551,"Metropolis Big John","6.10.24 weekly ad","2024-06-10T11:00:04"
18798,"mike@bigjohngrocery.com",41042,"2024-06-04T23:46:32","mike@bigjohngrocery.com","Manual","🥞 NEW Premier Protein Pancake Mix- with 15 grams of Protein!","2024-06-04T23:41:21","",21,476,26,0,5347,0,0,0,1,0,0,17,5,1,624,0,"","Sent","",0,"","Metropolis Big John",44168803,"Metropolis Big John","6.13.24 - RMN Hometown shop now","2024-06-13T11:00:12"
18798,"mike@bigjohngrocery.com",41042,"2024-06-17T03:28:12","mike@bigjohngrocery.com","Manual","🎈 It's our 38th Anniversary!","2024-06-17T03:18:34","",191,336,29,0,5349,0,0.4,0,4,0,0,123,2,3,486,0,"","Sent","",0,"","Metropolis Big John",44364936,"Metropolis Big John","6.10.24 weekly ad (Copy)","2024-06-17T11:00:03"
18798,"mike@bigjohngrocery.com",41042,"2024-06-19T02:48:42","mike@bigjohngrocery.com","Manual","🇺🇸 Cookout Essentials","2024-06-18T21:36:55","",126,303,35,0,5361,0,0.3,0,7,0,0,93,2,5,432,0,"","Sent","",0,"","Metropolis Big John",44396947,"Metropolis Big John","6.24.24 weekly ad","2024-06-24T11:00:22"
18798,"mike@bigjohngrocery.com",41042,"2024-07-08T02:51:16","mike@bigjohngrocery.com","Manual","🔥 Let's get fired up","2024-07-07T21:55:17","",124,322,30,0,5383,0,0.3,0,14,0,0,104,5,7,444,0,"","Sent","",0,"","Metropolis Big John",44689580,"Metropolis Big John","7.8.24 weekly ad","2024-07-08T11:00:07"
18798,"mike@bigjohngrocery.com",41042,"2024-07-09T21:03:48","mike@bigjohngrocery.com","Manual","😋 The great summer flavor debate","2024-07-09T20:48:58","",36,347,29,0,5388,0,0.1,0,14,1,0,32,2,10,459,0,"","Sent","",0,"","Metropolis Big John",44718699,"Metropolis Big John","7.9.24 - RMN KHC Summer Grilling","2024-07-09T21:03:49"
18798,"mike@bigjohngrocery.com",41042,"2024-07-15T03:37:11","mike@bigjohngrocery.com","Manual","🍃 Embrace the outdoors","2024-07-15T02:22:51","",101,335,29,0,5393,0,0.2,0,3,0,0,81,16,3,435,0,"","Sent","",0,"","Metropolis Big John",44804885,"Metropolis Big John","7.15.24 weekly ad","2024-07-15T11:00:08"
18798,"mike@bigjohngrocery.com",41042,"2024-07-17T21:31:06","mike@bigjohngrocery.com","Manual","🐾 AWG Purina ONE® 28-Day Challenge","2024-07-17T21:29:52","",19,502,29,0,5390,0,0,0,10,0,0,17,0,4,666,0,"","Sent","",0,"","Metropolis Big John",44868350,"Metropolis Big John","7.18.24 - RMN Purina One","2024-07-18T11:00:39"
18798,"mike@bigjohngrocery.com",41042,"2024-07-22T14:04:56","mike@bigjohngrocery.com","Manual","✨🛒 Independent Retailer Month","2024-07-22T13:26:08","",107,313,41,0,5397,0,0.3,0,4,0,0,80,3,3,423,0,"","Sent","",0,"","Metropolis Big John",44959451,"Metropolis Big John","7.22.24 weekly ad","2024-07-22T14:05:00"
18798,"mike@bigjohngrocery.com",41042,"2024-07-26T21:30:00","mike@bigjohngrocery.com","Manual","🧺 Picnic Like You Mean It","2024-07-26T20:18:44","",115,337,31,0,5399,0,0.3,0,7,0,0,92,3,4,459,0,"","Sent","",0,"","Metropolis Big John",45020248,"Metropolis Big John","7.29.24 weekly ad","2024-07-29T11:00:04"
18798,"mike@bigjohngrocery.com",41042,"2024-08-02T21:45:03","mike@bigjohngrocery.com","Manual","🚸 Raise your hand if you’re ready to go Back to School","2024-08-02T20:50:47","",135,446,31,0,5411,0,0.2,0,4,0,0,99,3,3,597,0,"","Sent","",0,"","Metropolis Big John",45063268,"Metropolis Big John","8.5.24 weekly ad","2024-08-05T11:00:04"
18798,"mike@bigjohngrocery.com",41042,"2024-08-07T18:18:20","mike@bigjohngrocery.com","Manual","🧇 Make Mornings Fun","2024-08-07T17:32:19","",35,319,32,0,5416,0,0.1,0,6,0,0,28,5,6,391,0,"","Sent","",0,"","Metropolis Big John",45094612,"Metropolis Big John","8.8.24 - RMN Bob Evans","2024-08-08T11:01:01"
18798,"mike@bigjohngrocery.com",41042,"2024-08-12T04:40:32","mike@bigjohngrocery.com","Manual","🥪 Discover the secret ingredient your sandwich has been missing!","2024-08-12T03:08:15","",113,304,26,0,5407,0,0.3,0,8,0,0,86,0,3,405,0,"","Sent","",0,"","Metropolis Big John",45123677,"Metropolis Big John","8.12.24 weekly ad","2024-08-12T11:00:04"
18798,"mike@bigjohngrocery.com",41042,"2024-08-12T18:37:33","mike@bigjohngrocery.com","Manual","🚌 Add More Fun to School Days!","2024-08-12T18:22:40","",26,313,24,0,5406,0,0.1,0,10,0,0,21,2,5,394,0,"","Sent","",0,"","Metropolis Big John",45127681,"Metropolis Big John","8.13.24 RMN Kraft-Heinz - Lunchables BTS","2024-08-13T11:00:17"
18798,"mike@bigjohngrocery.com",41042,"2024-08-14T15:57:19","mike@bigjohngrocery.com","Manual","🥪 Lunchtime, Anytime!","2024-08-14T15:47:44","",16,287,18,0,5400,0,0.1,0,3,0,0,15,1,3,353,0,"","Sent","",0,"","Metropolis Big John",45142114,"Metropolis Big John","8.15.24 RMN Buddig BTS","2024-08-15T11:00:09"
18798,"mike@bigjohngrocery.com",41042,"2024-08-16T21:37:44","mike@bigjohngrocery.com","Manual","🥔 What do you call a potato wearing glasses?","2024-08-16T20:29:00","",89,307,20,0,5400,0,0.2,0,8,0,0,70,2,6,408,0,"","Sent","",0,"","Metropolis Big John",45158812,"Metropolis Big John","8.19.24 weekly ad","2024-08-19T11:00:04"
18798,"mike@bigjohngrocery.com",41042,"2024-08-26T03:35:27","mike@bigjohngrocery.com","Manual","🍒 Today is National Cherry Popsicle Day","2024-08-23T21:45:50","",114,317,41,0,5410,0,0.2,0,2,0,0,79,0,2,429,0,"","Sent","",0,"","Metropolis Big John",45205287,"Metropolis Big John","8.26.24 weekly ad","2024-08-26T11:00:06"
18798,"mike@bigjohngrocery.com",41042,"2024-09-03T15:09:08","mike@bigjohngrocery.com","Manual","🍽️ September is National Family Meals Month!","2024-09-03T14:19:34","",114,354,48,0,5437,0,0.3,0,6,0,0,93,5,5,457,0,"","Sent","",0,"","Metropolis Big John",45252935,"Metropolis Big John","9.3.24 weekly ad","2024-09-03T15:09:10"
18798,"mike@bigjohngrocery.com",41042,"2024-09-05T20:13:36","mike@bigjohngrocery.com","Manual","🥣 Kids savor. Parents save.","2024-09-05T19:33:47","",27,329,49,0,5433,0,0.1,0,8,0,0,25,3,7,401,0,"","Sent","",0,"","Metropolis Big John",45272426,"Metropolis Big John","9.5.23 - RMN POST BTS","2024-09-05T20:13:37"
18798,"mike@bigjohngrocery.com",41042,"2024-09-09T03:46:17","mike@bigjohngrocery.com","Manual","🍎 🌽🍐 Fall Produce","2024-09-09T03:11:02","",108,346,46,0,5439,0,0.3,0,4,0,0,92,1,4,460,0,"","Sent","",0,"","Metropolis Big John",45288422,"Metropolis Big John","9.9.24 weekly ad","2024-09-09T11:00:05"
18798,"mike@bigjohngrocery.com",41042,"2024-09-09T22:02:11","mike@bigjohngrocery.com","Manual","🍴🏠 💵 Get More Meal for Your Money—Enjoy It at Home!","2024-09-09T21:40:39","",43,288,46,0,5444,0,0.1,0,10,0,0,33,3,6,365,0,"","Sent","",0,"","Metropolis Big John",45293385,"Metropolis Big John","9.10.23 - RMN Nestle USA - Family Meals Month","2024-09-10T11:00:21"
18798,"mike@bigjohngrocery.com",41042,"2024-09-11T21:23:26","mike@bigjohngrocery.com","Manual","🍽️ 🎭  Dinnertime Drama?","2024-09-11T21:03:14","",17,606,46,0,5446,0,0,0,10,0,0,17,1,9,826,0,"","Sent","",0,"","Metropolis Big John",45307366,"Metropolis Big John","9.12.23 - RMN Borden Cheese - Family Meals Month","2024-09-12T11:02:01"
18798,"mike@bigjohngrocery.com",41042,"2024-09-16T03:20:29","mike@bigjohngrocery.com","Manual","🥑 Get ready for a feast","2024-09-16T03:16:10","",118,332,39,0,5449,0,0.3,0,6,0,0,95,1,4,461,0,"","Sent","",0,"","Metropolis Big John",45333642,"Metropolis Big John","9.16.24 weekly ad","2024-09-16T11:00:01"
18798,"mike@bigjohngrocery.com",41042,"2024-09-23T03:22:32","mike@bigjohngrocery.com","Manual","🫶 Happy Family Day","2024-09-23T02:25:43","",147,350,35,0,5460,0,0.3,0,10,0,0,106,2,7,452,0,"","Sent","",0,"","Metropolis Big John",45391048,"Metropolis Big John","9.23.24 weekly ad","2024-09-23T11:00:05"
18798,"mike@bigjohngrocery.com",41042,"2024-09-26T21:02:04","mike@bigjohngrocery.com","Manual","🏘️ 🍽️ Eating at Home Makes Cents!","2024-09-26T20:29:56","",22,300,28,0,5466,0,0.1,0,8,0,0,17,2,5,363,0,"","Sent","",0,"","Metropolis Big John",45426553,"Metropolis Big John","9.24.23 - RMN General Mills - Family Meals Month","2024-09-26T21:02:05"
18798,"mike@bigjohngrocery.com",41042,"2024-09-30T10:29:08","mike@bigjohngrocery.com","Manual","🪅 National Hispanic Heritage Month","2024-09-30T10:24:36","",101,303,25,0,5472,0,0.3,0,5,0,0,79,2,4,421,0,"","Sent","",0,"","Metropolis Big John",45453576,"Metropolis Big John","9.30.24 weekly ad","2024-09-30T11:00:03"
18798,"mike@bigjohngrocery.com",41042,"2024-10-07T03:39:52","mike@bigjohngrocery.com","Manual","Enter For Your Chance to Win","2024-10-07T03:26:36","",249,373,30,0,5488,0,0.4,0,19,0,0,131,3,12,560,0,"","Sent","",0,"","Metropolis Big John",45525134,"Metropolis Big John","10.7.24 weekly ad","2024-10-07T11:00:06"
18798,"mike@bigjohngrocery.com",41042,"2024-10-14T04:18:34","mike@bigjohngrocery.com","Manual","🧁🍪🥧 Sweets make everything better","2024-10-14T03:41:24","",138,309,18,0,5492,0,0.3,0,13,1,0,89,3,8,469,0,"","Sent","",0,"","Metropolis Big John",45601248,"Metropolis Big John","10.14.24 weekly ad","2024-10-14T11:00:05"
18798,"mike@bigjohngrocery.com",41042,"2024-10-21T03:33:54","mike@bigjohngrocery.com","Manual","🍎 How 'bout them apples?","2024-10-18T21:23:28","",117,335,20,0,5503,0,0.3,0,12,0,0,92,2,8,501,0,"","Sent","",0,"","Metropolis Big John",45657998,"Metropolis Big John","10.21.24 weekly ad","2024-10-21T11:02:41"
18798,"mike@bigjohngrocery.com",41042,"2024-10-28T14:12:18","mike@bigjohngrocery.com","Manual","🍫 National Chocolate Day","2024-10-28T13:09:11","",86,326,17,0,5510,0,0.2,0,2,0,0,65,2,2,451,0,"","Sent","",0,"","Metropolis Big John",45761472,"Metropolis Big John","10.28.24 weekly ad","2024-10-28T14:12:19"
18798,"mike@bigjohngrocery.com",41042,"2024-11-04T04:26:00","mike@bigjohngrocery.com","Manual","🛒 November Grocery Essentials","2024-11-04T03:34:17","",125,391,23,0,5524,0,0.3,0,7,0,0,104,3,7,575,0,"","Sent","",0,"","Metropolis Big John",45841691,"Metropolis Big John","11.4.24 weekly ad","2024-11-04T12:00:04"
18798,"mike@bigjohngrocery.com",41042,"2024-11-07T22:22:28","mike@bigjohngrocery.com","Manual","🫡 We salute our Veterans - Thank You for your service.","2024-11-07T22:04:30","",100,343,23,0,5529,0,0.2,0,9,0,0,81,5,6,467,0,"","Sent","",0,"","Metropolis Big John",45905449,"Metropolis Big John","11.11.24 weekly ad","2024-11-11T12:00:08"
18798,"mike@bigjohngrocery.com",41042,"2024-11-15T22:41:25","mike@bigjohngrocery.com","Manual","🧁 Best Choice Pumpkin Spice Muffin Recipe","2024-11-15T22:09:38","",149,319,25,0,5541,0,0.3,0,4,0,0,95,2,3,442,0,"","Sent","",0,"","Metropolis Big John",46028960,"Metropolis Big John","11.18.24 weekly ad","2024-11-18T12:00:02"
18798,"mike@bigjohngrocery.com",41042,"2024-12-02T04:52:08","mike@bigjohngrocery.com","Manual","🍊 Why is an orange in my stocking?","2024-12-02T03:26:49","",96,325,32,0,5565,0,0.3,0,2,0,0,82,5,2,465,0,"","Sent","",0,"","Metropolis Big John",46350315,"Metropolis Big John","12.2.24 weekly ad","2024-12-02T12:00:05"
18798,"mike@bigjohngrocery.com",41042,"2024-12-09T11:35:02","mike@bigjohngrocery.com","Manual","🥐 A Pastry for Every Taste","2024-12-09T11:18:43","",111,343,29,0,5569,0,0.3,0,4,0,0,90,3,3,427,0,"","Sent","",0,"","Metropolis Big John",46513076,"Metropolis Big John","12.9.24 weekly ad","2024-12-09T12:00:08"
18798,"mike@bigjohngrocery.com",41042,"2024-12-10T22:27:58","mike@bigjohngrocery.com","Manual","Make Your Holidays Deliciously Unforgettable","2024-12-04T16:39:21","",25,328,30,0,5568,0,0.1,0,5,0,0,20,4,3,432,0,"","Sent","",0,"","Metropolis Big John",46404787,"Metropolis Big John","12.5.24 - RMN KHC Holiday","2024-12-10T22:28:00"
18798,"mike@bigjohngrocery.com",41042,"2024-12-10T23:12:12","mike@bigjohngrocery.com","Manual","Bake the season bright with Pillsbury!","2024-12-10T23:04:51","",46,346,54,0,5563,0,0.1,0,12,0,0,35,3,7,436,0,"","Sent","",0,"","Metropolis Big John",46547855,"Metropolis Big John","12.11.23 - RMN Hometown","2024-12-11T12:00:11"
18798,"mike@bigjohngrocery.com",41042,"2024-12-12T17:39:31","mike@bigjohngrocery.com","Manual","🧑🏼‍🎄🍪 Bring Hershey's Magic to Your Holiday Treats – Save $1.00 Now!","2024-12-12T16:54:35","",13,312,24,0,5559,0,0,0,9,0,0,10,1,5,377,0,"","Sent","",0,"","Metropolis Big John",46588056,"Metropolis Big John","12.12.24 - RMN Hersheys holiday baking","2024-12-12T17:39:32"
18798,"mike@bigjohngrocery.com",41042,"2024-12-13T20:23:21","mike@bigjohngrocery.com","Manual","🍫 What is National Chocolate Covered Anything Day?","2024-12-13T19:49:37","",88,339,21,0,5560,0,0.2,0,2,0,0,66,1,2,447,0,"","Sent","",0,"","Metropolis Big John",46614479,"Metropolis Big John","12.16.24 weekly ad","2024-12-16T12:00:16"
18798,"mike@bigjohngrocery.com",41042,"2024-12-30T05:05:27","mike@bigjohngrocery.com","Manual","🥓 Family Breakfast","2024-12-10T22:29:37","",120,388,27,0,5577,0,0.3,0,8,0,0,101,3,5,490,0,"","Sent","",0,"","Metropolis Big John",46547226,"Metropolis Big John","12.30.24 weekly ad","2024-12-30T12:00:05"
18798,"mike@bigjohngrocery.com",41042,"2025-01-06T05:14:42","mike@bigjohngrocery.com","Manual","🍲 National Slow Cooking Month","2025-01-06T03:12:49","",100,347,32,0,5596,0,0.2,0,3,0,0,78,2,3,484,0,"","Sent","",0,"","Metropolis Big John",47119399,"Metropolis Big John","1.6.25 weekly ad","2025-01-06T12:00:07"
18798,"mike@bigjohngrocery.com",41042,"2025-01-10T17:04:22","mike@bigjohngrocery.com","Manual","🔍 🍞 Gluten hides everywhere","2025-01-10T16:01:23","",104,351,25,0,5608,0,0.2,0,5,0,0,80,4,5,465,0,"","Sent","",0,"","Metropolis Big John",47214738,"Metropolis Big John","1.13.25 weekly ad","2025-01-13T12:00:05"
18798,"mike@bigjohngrocery.com",41042,"2025-01-20T00:34:24","mike@bigjohngrocery.com","Manual","Martin Luther King Jr.'s legacy","2025-01-20T00:25:03","",104,356,26,0,5616,0,0.2,0,9,1,0,83,5,4,514,0,"","Sent","",0,"","Metropolis Big John",47411829,"Metropolis Big John","1.20.25 weekly ad","2025-01-20T12:00:07"
18798,"mike@bigjohngrocery.com",41042,"2025-01-27T03:20:46","mike@bigjohngrocery.com","Manual","Chocolate cake lovers... Today is our day!","2025-01-27T02:02:52","",102,338,22,0,5620,0,0.2,0,3,0,0,80,2,3,506,0,"","Sent","",0,"","Metropolis Big John",47575388,"Metropolis Big John","1.26.25 weekly ad","2025-01-27T12:00:04"
