templateID,replyToAddress,userID,dateModified,fromAddress,deliveryType,subject,dateAdded,campaignIDs,clicks,uniqueViews,bounces,forwards,recipients,uniqueForwards,clickToViewRate,sendingIssues,webViews,complaints,shares,uniqueClicks,unsubscribes,uniqueWebViews,views,uniqueShares,parentEmailID,status,dateScheduled,confirmed,abSplitID,fromName,emailID,replyToName,title,dateSent
10939,"contact@bratchersmarket.com",34684,"2024-06-18T19:41:54","contact@bratchersmarket.com","Manual","🍔 Build a Better Burger","2024-06-18T19:30:44","",245,547,16,0,8144,0,0.4,0,9,1,0,194,6,7,746,0,"","Sent","",0,"","Bratcher's Market",44394484,"Bratcher's Market","Weekly Ad: 6.19.24","2024-06-19T11:00:14"
10939,"contact@bratchersmarket.com",34684,"2024-06-19T17:01:59","contact@bratchersmarket.com","Manual","🇺🇸 Cookout Essentials","2024-06-19T16:53:04","",368,591,26,0,8155,0,0.4,0,6,0,0,215,3,6,892,0,"","Sent","",0,"","Bratcher's Market",44409802,"Bratcher's Market","Weekly Ad: 6.26.24","2024-06-26T11:00:23"
10939,"contact@bratchersmarket.com",34684,"2024-06-04T21:32:23","contact@bratchersmarket.com","Manual","Discover 🧀 Experience 🌿 Elevate","2024-06-04T21:26:22","",49,519,18,0,8149,0,0.1,0,16,0,0,40,3,13,646,0,"","Sent","",0,"","Bratcher's Market",44167195,"Bratcher's Market","6.27.24 - RMN Lactalis Shop Now","2024-06-27T11:00:10"
10939,"contact@bratchersmarket.com",34684,"2024-07-09T21:08:46","contact@bratchersmarket.com","Manual","😋 The great summer flavor debate","2024-07-09T21:04:39","",85,1052,24,0,8170,0,0.1,0,12,0,0,75,10,11,1418,0,"","Sent","",0,"","Bratcher's Market",44718970,"Bratcher's Market","7.9.24 - RMN KHC Summer Grilling","2024-07-09T21:08:47"
10939,"contact@bratchersmarket.com",34684,"2024-07-09T19:33:03","contact@bratchersmarket.com","Manual","🔥 Let's get fired up!","2024-07-09T19:23:28","",238,539,21,0,8161,0,0.4,0,7,0,0,190,7,5,730,0,"","Sent","",0,"","Bratcher's Market",44716901,"Bratcher's Market","Weekly Ad: 7.10.24","2024-07-10T11:03:15"
10939,"contact@bratchersmarket.com",34684,"2024-07-16T21:18:13","contact@bratchersmarket.com","Manual","🍃 Embrace the outdoors","2024-07-16T21:11:02","",205,503,27,0,8173,0,0.3,0,6,0,0,169,5,5,686,0,"","Sent","",0,"","Bratcher's Market",44845789,"Bratcher's Market","Weekly Ad: 7.17.24","2024-07-17T11:00:28"
10939,"contact@bratchersmarket.com",34684,"2024-07-17T21:33:04","contact@bratchersmarket.com","Manual","🐾 AWG Purina ONE® 28-Day Challenge","2024-07-17T21:31:55","",20,521,22,0,8166,0,0,0,7,0,0,19,3,7,617,0,"","Sent","",0,"","Bratcher's Market",44868401,"Bratcher's Market","7.18.24 - RMN Purina One","2024-07-18T11:00:34"
10939,"contact@bratchersmarket.com",34684,"2024-07-24T02:41:26","contact@bratchersmarket.com","Manual","✨🛒 Independent Retailer Month","2024-07-23T21:51:50","",252,595,25,0,8176,0,0.3,0,10,0,0,206,2,9,794,0,"","Sent","",0,"","Bratcher's Market",44993324,"Bratcher's Market","Weekly Ad: 7.24.24","2024-07-24T11:00:14"
10939,"contact@bratchersmarket.com",34684,"2024-07-30T19:32:20","contact@bratchersmarket.com","Manual","🥑 It's National Avocado Day!","2024-07-30T19:24:09","",247,555,23,0,8176,0,0.3,0,8,1,0,169,4,7,787,0,"","Sent","",0,"","Bratcher's Market",45041478,"Bratcher's Market","Weekly Ad: 7.31.24","2024-07-31T11:00:13"
10939,"contact@bratchersmarket.com",34684,"2024-08-06T22:41:58","contact@bratchersmarket.com","Manual","🚸 Raise your hand if you’re ready to go Back to School","2024-08-06T22:12:14","",233,577,22,0,8183,0,0.3,0,9,0,0,177,4,7,802,0,"","Sent","",0,"","Bratcher's Market",45089162,"Bratcher's Market","Weekly Ad: 8.7.24 (Copy)","2024-08-07T11:00:08"
10939,"contact@bratchersmarket.com",34684,"2024-08-07T18:23:11","contact@bratchersmarket.com","Manual","🧇 Make Mornings Fun","2024-08-07T18:18:59","",35,508,21,0,8182,0,0.1,0,7,0,0,27,9,5,622,0,"","Sent","",0,"","Bratcher's Market",45094928,"Bratcher's Market","8.8.24 - RMN Bob Evans","2024-08-08T11:00:54"
10939,"contact@bratchersmarket.com",34684,"2024-08-12T18:43:14","contact@bratchersmarket.com","Manual","🚌 Add More Fun to School Days!","2024-08-12T18:38:11","",55,512,18,0,8185,0,0.1,0,10,0,0,43,3,8,607,0,"","Sent","",0,"","Bratcher's Market",45127830,"Bratcher's Market","8.13.24 - RMN KHC BTS Lunchables","2024-08-13T11:00:12"
10939,"contact@bratchersmarket.com",34684,"2024-08-14T02:21:14","contact@bratchersmarket.com","Manual","🥪 Discover the secret ingredient your sandwich has been missing!","2024-08-14T02:15:09","",220,579,14,0,8182,0,0.3,0,8,0,0,182,5,6,767,0,"","Sent","",0,"","Bratcher's Market",45139373,"Bratcher's Market","Weekly Ad: 8.14.24","2024-08-14T11:00:21"
10939,"contact@bratchersmarket.com",34684,"2024-08-14T16:08:26","contact@bratchersmarket.com","Manual","🥪 Lunchtime, Anytime!","2024-08-14T16:05:33","",42,701,18,0,8182,0,0.1,0,12,0,0,41,8,7,839,0,"","Sent","",0,"","Bratcher's Market",45142260,"Bratcher's Market","8.15.24 RMN Buddig BTS","2024-08-15T11:00:06"
10939,"contact@bratchersmarket.com",34684,"2024-08-21T02:02:15","contact@bratchersmarket.com","Manual","🎒180 is the average required school days in U. S.","2024-08-21T01:56:02","",205,539,26,0,8183,0,0.3,0,6,0,0,165,8,6,769,0,"","Sent","",0,"","Bratcher's Market",45187751,"Bratcher's Market","Weekly Ad: 8.21.24","2024-08-21T11:02:29"
10939,"contact@bratchersmarket.com",34684,"2024-08-27T21:40:07","contact@bratchersmarket.com","Manual","⛑️ 🎨 👨‍🍳 Celebrate Labor Day","2024-08-27T21:35:00","",281,559,48,0,8195,0,0.4,0,12,0,0,214,6,7,791,0,"","Sent","",0,"","Bratcher's Market",45224218,"Bratcher's Market","Weekly Ad: 8.28.24","2024-08-28T11:00:04"
10939,"contact@bratchersmarket.com",34684,"2024-09-03T21:14:50","contact@bratchersmarket.com","Manual","🍽️ September is National Family Meals Month!","2024-09-03T21:02:44","",252,604,48,0,8218,0,0.3,0,11,0,0,196,6,8,837,0,"","Sent","",0,"","Bratcher's Market",45256346,"Bratcher's Market","Weekly Ad: 9.4.24","2024-09-04T11:00:03"
10939,"contact@bratchersmarket.com",34684,"2024-09-05T20:19:10","contact@bratchersmarket.com","Manual","🥣 Kids savor. Parents save.","2024-09-05T20:14:58","",27,513,45,0,8218,0,0,0,9,0,0,21,10,6,617,0,"","Sent","",0,"","Bratcher's Market",45272652,"Bratcher's Market","9.5.23 - RMN POST BTS","2024-09-05T20:19:11"
10939,"contact@bratchersmarket.com",34684,"2024-09-09T22:07:25","contact@bratchersmarket.com","Manual","🍴🏠 💵 Get More Meal for Your Money—Enjoy It at Home!","2024-09-09T22:03:02","",54,502,43,0,8217,0,0.1,0,9,0,0,47,1,8,618,0,"","Sent","",0,"","Bratcher's Market",45293498,"Bratcher's Market","9.10.23 - RMN Nestle USA - Family Meals Month","2024-09-10T11:00:13"
10939,"contact@bratchersmarket.com",34684,"2024-09-11T02:18:10","contact@bratchersmarket.com","Manual","🍎 🌽 🍐 Fall Produce","2024-09-11T02:13:09","",232,570,43,0,8217,0,0.3,0,5,0,0,190,10,5,797,0,"","Sent","",0,"","Bratcher's Market",45301800,"Bratcher's Market","Weekly Ad: 9.11.24","2024-09-11T11:00:05"
10939,"contact@bratchersmarket.com",34684,"2024-09-11T21:34:01","contact@bratchersmarket.com","Manual","🍽️ 🎭  Dinnertime Drama?","2024-09-11T21:24:13","",28,1094,39,0,8213,0,0,0,8,0,0,22,10,6,1458,0,"","Sent","",0,"","Bratcher's Market",45307461,"Bratcher's Market","9.12.23 - RMN Borden Cheese - Family Meals Month","2024-09-11T21:34:02"
10939,"contact@bratchersmarket.com",34684,"2024-09-18T01:03:55","contact@bratchersmarket.com","Manual","🪅 National Hispanic Heritage Month","2024-09-18T00:59:37","",209,538,38,0,8219,0,0.3,0,7,0,0,170,9,6,796,0,"","Sent","",0,"","Bratcher's Market",45351232,"Bratcher's Market","Weekly Ad: 9.18.24","2024-09-18T11:00:02"
10939,"contact@bratchersmarket.com",34684,"2024-09-25T02:10:43","contact@bratchersmarket.com","Manual","😋 When life gets cheesy, eat a quesadilla","2024-09-25T01:55:53","",170,525,37,0,8227,0,0.3,0,7,1,0,142,8,7,735,0,"","Sent","",0,"","Bratcher's Market",45410748,"Bratcher's Market","Weekly Ad: 9.25.24","2024-09-25T11:00:05"
10939,"contact@bratchersmarket.com",34684,"2024-09-26T21:09:36","contact@bratchersmarket.com","Manual","🏘️ 🍽️ Eating at Home Makes Cents!","2024-09-26T21:03:12","",11,505,33,0,8218,0,0,0,3,0,0,11,5,3,614,0,"","Sent","",0,"","Bratcher's Market",45426845,"Bratcher's Market","9.24.23 - RMN General Mills - Family Meals Month","2024-09-26T21:09:37"
10939,"contact@bratchersmarket.com",34684,"2024-10-02T02:09:37","contact@bratchersmarket.com","Manual","🎃 Pumpkin seeds are one of the most nutritious plant-based foods!","2024-10-02T02:01:09","",169,540,31,0,8218,0,0.2,0,6,0,0,127,3,4,720,0,"","Sent","",0,"","Bratcher's Market",45473749,"Bratcher's Market","Weekly Ad: 10.2.24","2024-10-02T11:00:02"
10939,"contact@bratchersmarket.com",34684,"2024-10-03T20:43:52","contact@bratchersmarket.com","Manual","🍝 🇮🇹 Feed your appetite for adventure.","2024-10-03T20:22:24","",38,532,28,0,8217,0,0.1,0,4,0,0,33,9,4,684,0,"","Sent","",0,"","Bratcher's Market",45491978,"Bratcher's Market","10.3.23 - RMN Winland","2024-10-03T20:43:53"
10939,"contact@bratchersmarket.com",34684,"2024-10-09T02:11:29","contact@bratchersmarket.com","Manual","🍕 Pizza doesn't discriminate.","2024-10-09T02:07:35","",202,508,32,0,8215,0,0.3,0,4,0,0,155,2,4,719,0,"","Sent","",0,"","Bratcher's Market",45547766,"Bratcher's Market","Weekly Ad: 10.9.24","2024-10-09T11:00:05"
10939,"contact@bratchersmarket.com",34684,"2024-10-15T21:43:27","contact@bratchersmarket.com","Manual","🌭 What Mustard should I put on my sausage?","2024-10-15T21:32:25","",187,518,26,0,8223,0,0.3,0,5,0,0,138,4,5,744,0,"","Sent","",0,"","Bratcher's Market",45625555,"Bratcher's Market","Weekly Ad: 10.16.24","2024-10-16T11:00:06"
10939,"contact@bratchersmarket.com",34684,"2024-10-22T23:45:00","contact@bratchersmarket.com","Manual","🍂 Pumpkin Soup","2024-10-22T23:41:53","",187,517,35,0,8227,0,0.3,0,4,0,0,137,4,4,706,0,"","Sent","",0,"","Bratcher's Market",45703620,"Bratcher's Market","Weekly Ad: 10.23.24","2024-10-23T11:00:05"
10939,"contact@bratchersmarket.com",34684,"2024-10-24T20:04:14","contact@bratchersmarket.com","Manual","🆕 Grilled Cheesies Lunchables—Crispy Fun for Kids","2024-10-24T19:45:32","",24,499,32,0,8225,0,0,0,7,0,0,18,1,7,609,0,"","Sent","",0,"","Bratcher's Market",45728395,"Bratcher's Market","10.24.23 - RMN KHC Grilled Cheesies","2024-10-24T20:04:15"
10939,"contact@bratchersmarket.com",34684,"2024-10-30T00:47:33","contact@bratchersmarket.com","Manual","🎃 Candy corn: the kernel of Halloween goodness.","2024-10-30T00:23:52","",275,510,35,0,8238,0,0.3,0,4,0,0,155,4,4,743,0,"","Sent","",0,"","Bratcher's Market",45783454,"Bratcher's Market","Weekly Ad: 10.30.24","2024-10-30T11:01:42"
10939,"contact@bratchersmarket.com",34684,"2024-11-05T22:01:39","contact@bratchersmarket.com","Manual","🪇 Let's spice things up!","2024-11-05T21:50:14","",28,480,29,0,8258,0,0.1,0,6,0,0,25,3,5,579,0,"","Sent","",0,"","Bratcher's Market",45870342,"Bratcher's Market","11.5.23 - RMN Mezco","2024-11-05T22:01:40"
10939,"contact@bratchersmarket.com",34684,"2024-11-05T23:16:48","contact@bratchersmarket.com","Manual","🌮🎉 Celebrate National Nacho Day","2024-11-05T23:07:33","",196,502,27,0,8255,0,0.3,0,4,0,0,146,5,4,671,0,"","Sent","",0,"","Bratcher's Market",45871671,"Bratcher's Market","Weekly Ad: 11.6.24","2024-11-06T12:00:05"
10939,"contact@bratchersmarket.com",34684,"2024-11-12T23:44:01","contact@bratchersmarket.com","Manual","🦃 We’re all giving thanks for YOU this holiday season!","2024-11-12T23:37:12","",274,589,32,0,8266,0,0.4,0,13,0,0,207,3,8,810,0,"","Sent","",0,"","Bratcher's Market",45985167,"Bratcher's Market","Weekly Ad: 11.13.24","2024-11-13T12:00:05"
10939,"contact@bratchersmarket.com",34684,"2024-11-20T03:16:40","contact@bratchersmarket.com","Manual","🦃 Stock up on Thanksgiving Favorites!","2024-11-19T22:34:23","",292,594,34,0,8280,0,0.4,0,6,1,0,221,7,5,874,0,"","Sent","",0,"","Bratcher's Market",46095353,"Bratcher's Market","Weekly Ad: 11.20.24","2024-11-20T12:01:13"
10939,"contact@bratchersmarket.com",34684,"2024-12-04T03:14:58","contact@bratchersmarket.com","Manual","C is for c🍪🍪kies!","2024-12-04T03:09:58","",241,571,30,0,8302,0,0.3,0,4,0,0,180,8,4,790,0,"","Sent","",0,"","Bratcher's Market",46394764,"Bratcher's Market","Weekly Ad: 12.4.24","2024-12-04T12:00:06"
