templateID,replyToAddress,userID,dateModified,fromAddress,deliveryType,subject,dateAdded,campaignIDs,clicks,uniqueViews,bounces,forwards,recipients,uniqueForwards,clickToViewRate,sendingIssues,webViews,complaints,shares,uniqueClicks,unsubscribes,uniqueWebViews,views,uniqueShares,parentEmailID,status,dateScheduled,confirmed,abSplitID,fromName,emailID,replyToName,title,dateSent
13681,"marketing@greers.com",29856,"2024-01-10T14:35:05","marketing@greers.com","Manual","Guaranteed fresh every day","2024-01-09T16:25:49","",12,93,3,0,564,0,0.1,0,0,0,0,11,0,0,109,0,"","Sent","",0,"","Greers",42330777,"Greers","1.10.24 Email Update for FL CashSavers","2024-01-11T16:00:01"
13681,"marketing@greers.com",29856,"2024-01-10T14:37:05","marketing@greers.com","Manual","Guaranteed fresh every day","2024-01-09T16:26:05","",21,108,1,0,467,0,0.2,0,0,0,0,18,0,0,123,0,"","Sent","",0,"","Greers",42330787,"Greers","1.10.24 Email Update for MS CashSavers","2024-01-11T16:00:01"
13681,"marketing@greers.com",29856,"2024-01-10T14:38:16","marketing@greers.com","Manual","Guaranteed fresh every day","2024-01-09T16:26:14","",4,20,1,0,181,0,0.1,0,0,0,0,2,1,0,22,0,"","Sent","",0,"","Greers",42330790,"Greers","1.10.24 Email Update for Fairhope","2024-01-11T16:00:02"
13681,"marketing@greers.com",29856,"2024-01-10T14:39:58","marketing@greers.com","Manual","Guaranteed fresh every day","2024-01-09T16:26:27","",11,43,0,0,161,0,0.1,0,0,0,0,5,0,0,98,0,"","Sent","",0,"","Greers",42330795,"Greers","1.10.24 Email Update for Greer's St. Louis Market","2024-01-11T16:00:02"
13681,"marketing@greers.com",29856,"2024-01-10T14:42:42","marketing@greers.com","Manual","Guaranteed fresh every day","2024-01-09T16:26:35","",4,18,3,0,138,0,0.2,0,0,0,0,4,0,0,26,0,"","Sent","",0,"","Greers",42330798,"Greers","1.10.24 Email Update for Dauphin Island Parkway","2024-01-11T16:00:02"
13681,"marketing@greers.com",29856,"2024-01-10T14:43:38","marketing@greers.com","Manual","Guaranteed fresh every day","2024-01-09T16:26:43","",8,34,1,0,195,0,0.2,0,0,0,0,8,0,0,63,0,"","Sent","",0,"","Greers",42330800,"Greers","1.10.24 Email Update for Hurley & Jay","2024-01-11T16:00:02"
13681,"marketing@greers.com",34724,"2023-12-29T01:36:29","marketing@greers.com","Manual","Your Deliciously Achievable Wellness Goals with Lean Cuisine","2023-12-29T01:29:07","",4,247,10,0,3465,0,0,0,0,0,0,4,12,0,302,0,"","Sent","",0,"","AWG Marketing",42227086,"AWG Marketing","1.2.24  Nestle USA - Lean Cuisine","2024-01-12T16:00:02"
13681,"marketing@greers.com",29856,"2024-01-17T15:50:07","marketing@greers.com","Manual","Catch these Mardi Gras savings","2024-01-16T16:36:17","",4,27,1,0,195,0,0.1,0,0,0,0,3,0,0,41,0,"","Sent","",0,"","Greers",42415904,"Greers","1.17.24 Email Update for Hurley & Jay","2024-01-18T16:00:00"
13681,"marketing@greers.com",29856,"2024-01-17T15:49:17","marketing@greers.com","Manual","Catch these Mardi Gras savings","2024-01-16T16:36:46","",3,18,3,0,139,0,0.1,0,0,0,0,2,0,0,31,0,"","Sent","",0,"","Greers",42415915,"Greers","1.17.24 Email Update for Dauphin Island Parkway","2024-01-18T16:00:00"
13681,"marketing@greers.com",29856,"2024-01-17T15:51:50","marketing@greers.com","Manual","Catch these Mardi Gras savings","2024-01-16T16:37:08","",2,19,1,0,179,0,0.1,0,0,0,0,2,0,0,25,0,"","Sent","",0,"","Greers",42415922,"Greers","1.17.24 Email Update for Fairhope","2024-01-18T16:00:01"
13681,"marketing@greers.com",29856,"2024-01-17T15:46:17","marketing@greers.com","Manual","Catch these Mardi Gras savings","2024-01-16T16:37:17","",21,49,2,0,465,0,0.4,0,0,0,0,18,0,0,69,0,"","Sent","",0,"","Greers",42415924,"Greers","1.17.24 Email Update for MS CashSavers","2024-01-18T16:00:01"
13681,"marketing@greers.com",29856,"2024-01-17T15:48:01","marketing@greers.com","Manual","Catch these Mardi Gras savings","2024-01-16T16:37:27","",13,62,3,0,566,0,0.2,0,0,0,0,12,0,0,77,0,"","Sent","",0,"","Greers",42415925,"Greers","1.17.24 Email Update for FL CashSavers","2024-01-18T16:00:01"
13681,"marketing@greers.com",29856,"2024-01-17T15:47:04","marketing@greers.com","Manual","Catch these Mardi Gras savings","2024-01-16T16:37:34","",74,185,6,0,2057,0,0.4,0,0,0,0,65,1,0,255,0,"","Sent","",0,"","Greers",42415929,"Greers","1.17.24 Email Update for AL CashSavers","2024-01-18T16:00:01"
13681,"marketing@greers.com",29856,"2024-01-17T15:48:38","marketing@greers.com","Manual","Catch these Mardi Gras savings","2024-01-16T16:37:45","",14,35,0,0,161,0,0.2,0,0,0,0,7,0,0,103,0,"","Sent","",0,"","Greers",42415930,"Greers","1.17.24 Email Update for Greer's St. Louis Market","2024-01-18T16:00:01"
5190,"marketing@greers.com",34724,"2024-01-19T15:07:27","marketing@greers.com","Manual","How did we do? Complete our survey for a chance to win FREE groceries!","2024-01-19T15:06:38","",15,28,0,0,182,0,0.5,0,0,0,0,15,0,0,34,0,"","Sent","",0,"","Greer's",42448852,"Greer's","Online Shopping Survey - 1.19.24","2024-01-19T15:07:30"
5190,"marketing@greers.com",34724,"2024-01-24T17:47:52","marketing@greers.com","Manual","How did we do? Complete our survey for a chance to win FREE groceries!","2024-01-24T17:47:15","",6,15,0,0,86,0,0.4,0,0,0,0,6,0,0,16,0,"","Sent","",0,"","Greer's",42492155,"Greer's","Online Shopping Survey - 1.24.24","2024-01-24T17:47:53"
13681,"marketing@greers.com",29856,"2024-01-25T15:39:11","marketing@greers.com","Manual","🎉 Get ready to party","2024-01-23T20:25:35","",10,33,0,0,161,0,0.2,0,0,0,0,5,0,0,114,0,"","Sent","",0,"","Greers",42483310,"Greers","1.24.24 Email Update for Greer's St. Louis Market","2024-01-25T16:00:04"
13681,"marketing@greers.com",29856,"2024-01-25T15:43:24","marketing@greers.com","Manual","🎉 Get ready to party","2024-01-23T20:26:09","",63,344,4,0,2055,0,0.1,0,0,0,0,49,0,0,431,0,"","Sent","",0,"","Greers",42483319,"Greers","1.24.24 Email Update for AL CashSavers","2024-01-25T16:00:04"
13681,"marketing@greers.com",29856,"2024-01-25T15:23:11","marketing@greers.com","Manual","🎉 Get ready to party","2024-01-23T20:26:17","",22,93,3,0,565,0,0.2,0,0,0,0,19,0,0,113,0,"","Sent","",0,"","Greers",42483320,"Greers","1.24.24 Email Update for FL CashSavers","2024-01-25T16:00:05"
13681,"marketing@greers.com",29856,"2024-01-25T15:46:34","marketing@greers.com","Manual","🎉 Get ready to party","2024-01-23T20:26:26","",19,85,1,0,468,0,0.2,0,0,0,0,18,0,0,104,0,"","Sent","",0,"","Greers",42483321,"Greers","1.24.24 Email Update for MS CashSavers","2024-01-25T16:00:05"
13681,"marketing@greers.com",29856,"2024-01-25T15:20:26","marketing@greers.com","Manual","🎉 Get ready to party","2024-01-23T20:26:40","",3,22,1,0,180,0,0.1,0,0,0,0,3,0,0,32,0,"","Sent","",0,"","Greers",42483325,"Greers","1.24.24 Email Update for Fairhope","2024-01-25T16:00:05"
13681,"marketing@greers.com",29856,"2024-01-25T15:49:29","marketing@greers.com","Manual","🎉 Get ready to party","2024-01-23T20:26:47","",4,20,3,0,139,0,0.2,0,0,0,0,3,0,0,29,0,"","Sent","",0,"","Greers",42483326,"Greers","1.24.24 Email Update for Dauphin Island Parkway","2024-01-25T16:00:06"
13681,"marketing@greers.com",29856,"2024-01-25T15:21:55","marketing@greers.com","Manual","🎉 Get ready to party","2024-01-23T20:26:54","",10,32,1,0,195,0,0.2,0,0,0,0,7,0,0,53,0,"","Sent","",0,"","Greers",42483328,"Greers","1.24.24 Email Update for Hurley & Jay","2024-01-25T16:00:06"
13681,"marketing@greers.com",29856,"2024-01-19T22:46:54","marketing@greers.com","Manual","15 grams of protein never tasted so good","2024-01-19T22:36:50","",0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,"","Sent","",0,"","AWG Marketing",42454027,"AWG Marketing","1.30.24 Yoplait Protein","2024-01-30T12:00:07"
5190,"marketing@greers.com",34724,"2024-01-31T19:49:20","marketing@greers.com","Manual","How did we do? Complete our survey for a chance to win FREE groceries!","2024-01-31T19:48:49","",12,23,3,0,103,0,0.5,0,0,0,0,12,0,0,28,0,"","Sent","",0,"","Greer's",42563949,"Greer's","Online Shopping Survey - 1.31.24","2024-01-31T19:49:21"
13681,"marketing@greers.com",29856,"2024-01-31T17:19:44","marketing@greers.com","Manual","What is your party favorite?","2024-01-26T22:37:24","",7,23,1,0,195,0,0.3,0,0,0,0,6,0,0,44,0,"","Sent","",0,"","Greers",42518781,"Greers","1.31.24 Email Update for Hurley & Jay","2024-02-01T16:00:01"
13681,"marketing@greers.com",29856,"2024-01-31T17:19:06","marketing@greers.com","Manual","What is your party favorite?","2024-01-26T22:37:33","",4,20,3,0,139,0,0.1,0,0,0,0,2,0,0,28,0,"","Sent","",0,"","Greers",42518787,"Greers","1.31.24 Email Update for Dauphin Island Parkway","2024-02-01T16:00:01"
13681,"marketing@greers.com",29856,"2024-01-31T17:15:00","marketing@greers.com","Manual","What is your party favorite?","2024-01-26T22:37:44","",1,20,1,0,180,0,0.1,0,0,0,0,1,0,0,24,0,"","Sent","",0,"","Greers",42518789,"Greers","1.31.24 Email Update for Fairhope","2024-02-01T16:00:01"
13681,"marketing@greers.com",29856,"2024-01-31T17:11:51","marketing@greers.com","Manual","What is your party favorite?","2024-01-26T22:37:53","",16,80,0,0,468,0,0.2,0,0,0,0,14,0,0,88,0,"","Sent","",0,"","Greers",42518790,"Greers","1.31.24 Email Update for MS CashSavers","2024-02-01T16:00:02"
13681,"marketing@greers.com",29856,"2024-01-31T17:12:35","marketing@greers.com","Manual","What is your party favorite?","2024-01-26T22:38:00","",16,79,3,0,567,0,0.2,0,0,0,0,15,0,0,90,0,"","Sent","",0,"","Greers",42518793,"Greers","1.31.24 Email Update for FL CashSavers","2024-02-01T16:00:02"
13681,"marketing@greers.com",29856,"2024-01-31T17:13:19","marketing@greers.com","Manual","What is your party favorite?","2024-01-26T22:38:10","",61,333,4,0,2063,0,0.2,0,0,0,0,51,0,0,414,0,"","Sent","",0,"","Greers",42518796,"Greers","1.31.24 Email Update for AL CashSavers","2024-02-01T16:00:03"
13681,"marketing@greers.com",29856,"2024-01-31T17:18:19","marketing@greers.com","Manual","What is your party favorite?","2024-01-26T22:38:20","",8,32,0,0,161,0,0.2,0,0,0,0,5,1,0,103,0,"","Sent","",0,"","Greers",42518800,"Greers","1.31.24 Email Update for Greer's St. Louis Market","2024-02-01T16:00:03"
5190,"marketing@greers.com",34724,"2024-02-05T19:55:34","marketing@greers.com","Manual","How did we do? Complete our survey for a chance to win FREE groceries!","2024-02-05T19:54:39","",9,15,0,0,94,0,0.5,0,0,0,0,7,0,0,23,0,"","Sent","",0,"","Greer's",42605792,"Greer's","Online Shopping Survey - 2.5.24","2024-02-05T19:55:35"
13681,"marketing@greers.com",29856,"2024-02-05T19:45:41","marketing@greers.com","Manual","The pink orange","2024-02-05T19:41:37","",16,270,8,0,3339,0,0.1,0,0,0,0,14,6,0,305,0,"","Sent","",0,"","AWG Marketing",42605626,"AWG Marketing","2.6.24  Sunkist Cara Cara","2024-02-06T12:00:02"
13681,"marketing@greers.com",29856,"2024-02-05T19:59:13","marketing@greers.com","Manual","Wanna play host without missing a play?","2024-02-05T19:55:27","",4,203,7,0,3333,0,0,0,0,0,0,3,5,0,228,0,"","Sent","",0,"","AWG Marketing",42605815,"AWG Marketing","2.8.24 KH Super Bowl","2024-02-08T12:00:02"
13681,"marketing@greers.com",29856,"2024-02-06T15:34:42","marketing@greers.com","Manual","🟢🟡🟣  Whatever you're celebrating 🏈 Greer's Got It! ❤️","2024-02-02T17:04:28","",10,39,0,0,160,0,0.1,0,0,0,0,5,0,0,113,0,"","Sent","",0,"","Greers",42580631,"Greers","2.7.24 Email Update for Greer's St. Louis Market","2024-02-08T16:00:00"
13681,"marketing@greers.com",29856,"2024-02-06T15:45:08","marketing@greers.com","Manual","🟢🟡🟣  Whatever you're celebrating 🏈 Greer's Got It! ❤️","2024-02-02T17:04:37","",60,214,5,0,2060,0,0.2,0,0,0,0,51,0,0,280,0,"","Sent","",0,"","Greers",42580636,"Greers","2.7.24 Email Update for AL CashSavers","2024-02-08T16:00:00"
13681,"marketing@greers.com",29856,"2024-02-06T15:45:56","marketing@greers.com","Manual","🟢🟡🟣  Whatever you're celebrating 🏈 Greer's Got It! ❤️","2024-02-02T17:04:48","",14,53,3,0,566,0,0.2,0,0,0,0,12,0,0,68,0,"","Sent","",0,"","Greers",42580637,"Greers","2.7.24 Email Update for FL CashSavers","2024-02-08T16:00:01"
13681,"marketing@greers.com",29856,"2024-02-06T15:46:52","marketing@greers.com","Manual","🟢🟡🟣  Whatever you're celebrating 🏈 Greer's Got It! ❤️","2024-02-02T17:05:09","",18,55,1,0,468,0,0.3,0,0,0,0,15,0,0,74,0,"","Sent","",0,"","Greers",42580639,"Greers","2.7.24 Email Update for MS CashSavers","2024-02-08T16:00:01"
13681,"marketing@greers.com",29856,"2024-02-06T16:20:53","marketing@greers.com","Manual","🟢🟡🟣  Whatever you're celebrating 🏈 Greer's Got It! ❤️","2024-02-02T17:05:16","",1,14,0,0,178,0,0.1,0,0,0,0,1,0,0,23,0,"","Sent","",0,"","Greers",42580642,"Greers","2.7.24 Email Update for Fairhope","2024-02-08T16:00:01"
13681,"marketing@greers.com",29856,"2024-02-06T15:43:33","marketing@greers.com","Manual","🟢🟡🟣  Whatever you're celebrating 🏈 Greer's Got It! ❤️","2024-02-02T17:05:25","",2,16,2,0,139,0,0.1,0,0,0,0,2,0,0,68,0,"","Sent","",0,"","Greers",42580646,"Greers","2.7.24 Email Update for Dauphin Island Parkway","2024-02-08T16:00:02"
13681,"marketing@greers.com",29856,"2024-02-06T15:44:17","marketing@greers.com","Manual","🟢🟡🟣  Whatever you're celebrating 🏈 Greer's Got It! ❤️","2024-02-02T17:05:40","",7,22,1,0,194,0,0.3,0,0,0,0,6,1,0,37,0,"","Sent","",0,"","Greers",42580659,"Greers","2.7.24 Email Update for Hurley & Jay","2024-02-08T16:00:02"
5190,"marketing@greers.com",34724,"2024-02-12T15:09:46","marketing@greers.com","Manual","How did we do? Complete our survey for a chance to win FREE groceries!","2024-02-12T15:09:17","",18,26,2,0,113,0,0.7,0,1,0,0,18,0,1,30,0,"","Sent","",0,"","Greer's",42668080,"Greer's","Online Shopping Survey - 2.12.24","2024-02-12T15:09:47"
13681,"marketing@greers.com",29856,"2024-02-15T15:20:09","marketing@greers.com","Manual","🐟 Looking for Lenten Specials?","2024-02-13T15:04:03","",3,17,0,0,178,0,0.2,0,0,0,0,3,0,0,25,0,"","Sent","",0,"","Greers",42679429,"Greers","2.14.24 Email Update for Fairhope","2024-02-15T16:00:00"
13681,"marketing@greers.com",29856,"2024-02-15T15:22:35","marketing@greers.com","Manual","🐟 Looking for Lenten Specials?","2024-02-13T15:04:15","",14,114,0,0,468,0,0.1,0,0,0,0,12,0,0,133,0,"","Sent","",0,"","Greers",42679430,"Greers","2.14.24 Email Update for MS CashSavers","2024-02-15T16:00:00"
13681,"marketing@greers.com",29856,"2024-02-15T15:18:37","marketing@greers.com","Manual","🐟 Looking for Lenten Specials?","2024-02-13T15:04:58","",13,29,1,0,161,0,0.2,0,0,0,0,7,1,0,92,0,"","Sent","",0,"","Greers",42679434,"Greers","2.14.24 Email Update for Greer's St. Louis Market","2024-02-15T16:00:00"
13681,"marketing@greers.com",29856,"2024-02-15T16:32:49","marketing@greers.com","Manual","🐟 Looking for Lenten Specials?","2024-02-13T15:04:36","",12,62,3,0,567,0,0.2,0,0,0,0,11,0,0,74,0,"","Sent","",0,"","Greers",42679432,"Greers","2.14.24 Email Update for FL CashSavers","2024-02-15T16:32:50"
13681,"marketing@greers.com",29856,"2024-02-15T16:33:21","marketing@greers.com","Manual","🐟 Looking for Lenten Specials?","2024-02-13T15:04:48","",51,298,4,0,2062,0,0.1,0,0,0,0,39,0,0,366,0,"","Sent","",0,"","Greers",42679433,"Greers","2.14.24 Email Update for AL CashSavers","2024-02-15T16:33:22"
13681,"marketing@greers.com",29856,"2024-02-15T16:34:03","marketing@greers.com","Manual","🐟 Looking for Lenten Specials?","2024-02-13T15:03:53","",6,24,3,0,138,0,0.3,0,0,0,0,6,0,0,32,0,"","Sent","",0,"","Greers",42679428,"Greers","2.14.24 Email Update for Dauphin Island Parkway","2024-02-15T16:34:04"
13681,"marketing@greers.com",29856,"2024-02-15T16:34:52","marketing@greers.com","Manual","🐟 Looking for Lenten Specials?","2024-02-13T15:03:40","",6,29,1,0,193,0,0.2,0,0,0,0,6,0,0,54,0,"","Sent","",0,"","Greers",42679426,"Greers","2.14.24 Email Update for Hurley & Jay","2024-02-15T16:34:53"
5190,"marketing@greers.com",34724,"2024-02-19T17:07:54","marketing@greers.com","Manual","How did we do? Complete our survey for a chance to win FREE groceries!","2024-02-19T17:07:20","",11,17,2,0,106,0,0.6,0,0,0,0,11,0,0,19,0,"","Sent","",0,"","Greer's",42766258,"Greer's","Online Shopping Survey - 2.19.24","2024-02-19T17:08:00"
13681,"marketing@greers.com",29856,"2024-02-22T15:56:53","marketing@greers.com","Manual","🍽️ Gather around for Dinner","2024-02-20T17:50:44","",5,18,0,0,178,0,0.2,0,0,0,0,4,0,0,24,0,"","Sent","",0,"","Greers",42781932,"Greers","2.21.24 Email Update for Fairhope","2024-02-22T16:00:01"
13681,"marketing@greers.com",29856,"2024-02-22T15:48:51","marketing@greers.com","Manual","🍽️ Gather around for Dinner","2024-02-20T17:50:54","",14,61,1,0,468,0,0.2,0,0,0,0,11,0,0,79,0,"","Sent","",0,"","Greers",42781936,"Greers","2.21.24 Email Update for MS CashSavers","2024-02-22T16:00:01"
13681,"marketing@greers.com",29856,"2024-02-22T15:58:13","marketing@greers.com","Manual","🍽️ Gather around for Dinner","2024-02-20T17:51:22","",10,36,1,0,160,0,0.1,0,0,0,0,5,0,0,97,0,"","Sent","",0,"","Greers",42781944,"Greers","2.21.24 Email Update for Greer's St. Louis Market","2024-02-22T16:00:02"
13681,"marketing@greers.com",29856,"2024-02-22T15:55:59","marketing@greers.com","Manual","🍽️ Gather around for Dinner","2024-02-20T17:51:31","",3,13,3,0,138,0,0.2,0,0,0,0,3,0,0,22,0,"","Sent","",0,"","Greers",42781948,"Greers","2.21.24 Email Update for Dauphin Island Parkway","2024-02-22T16:00:02"
13681,"marketing@greers.com",29856,"2024-02-22T15:49:44","marketing@greers.com","Manual","🍽️ Gather around for Dinner","2024-02-20T17:52:37","",69,211,6,0,2065,0,0.3,0,0,0,0,55,3,0,306,0,"","Sent","",0,"","Greers",42781970,"Greers","2.21.24 Email Update for AL CashSavers","2024-02-22T16:00:02"
13681,"marketing@greers.com",29856,"2024-02-22T15:51:35","marketing@greers.com","Manual","🍽️ Gather around for Dinner","2024-02-20T17:52:52","",8,26,2,0,193,0,0.3,0,0,0,0,7,0,0,41,0,"","Sent","",0,"","Greers",42781977,"Greers","2.21.24 Email Update for Hurley & Jay","2024-02-22T16:00:03"
13681,"marketing@greers.com",29856,"2024-02-22T15:50:23","marketing@greers.com","Manual","🍽️ Gather around for Dinner","2024-02-20T17:54:10","",15,61,3,0,566,0,0.2,0,0,0,0,14,1,0,84,0,"","Sent","",0,"","Greers",42781999,"Greers","2.21.24 Email Update for FL CashSavers","2024-02-22T16:00:03"
5190,"marketing@greers.com",34724,"2024-02-27T13:49:37","marketing@greers.com","Manual","How did we do? Complete our survey for a chance to win FREE groceries!","2024-02-27T13:49:03","",7,14,2,0,97,0,0.5,0,0,0,0,7,0,0,16,0,"","Sent","",0,"","Greer's",42872153,"Greer's","Online Shopping Survey - 2.27.24","2024-02-27T13:49:38"
13681,"marketing@greers.com",29856,"2024-02-28T18:39:11","marketing@greers.com","Manual","🥕🥑🍎 Looking for something fresh and healthy?","2024-02-27T15:35:53","",15,58,2,0,566,0,0.2,0,0,0,0,12,1,0,71,0,"","Sent","",0,"","Greers",42873677,"Greers","2.28.24 Email Update for FL CashSavers","2024-02-29T16:00:03"
13681,"marketing@greers.com",29856,"2024-02-28T18:45:40","marketing@greers.com","Manual","🥕🥑🍎 Looking for something fresh and healthy?","2024-02-27T15:36:06","",9,21,2,0,193,0,0.4,0,0,0,0,9,0,0,35,0,"","Sent","",0,"","Greers",42873678,"Greers","2.28.24 Email Update for Hurley & Jay","2024-02-29T16:00:03"
13681,"marketing@greers.com",29856,"2024-02-28T18:38:31","marketing@greers.com","Manual","🥕🥑🍎 Looking for something fresh and healthy?","2024-02-27T15:36:16","",52,169,8,0,2065,0,0.3,0,0,0,0,46,0,0,268,0,"","Sent","",0,"","Greers",42873682,"Greers","2.28.24 Email Update for AL CashSavers","2024-02-29T16:00:03"
13681,"marketing@greers.com",29856,"2024-02-28T18:43:56","marketing@greers.com","Manual","🥕🥑🍎 Looking for something fresh and healthy?","2024-02-27T15:36:34","",1,15,3,0,138,0,0.1,0,0,0,0,1,0,0,19,0,"","Sent","",0,"","Greers",42873689,"Greers","2.28.24 Email Update for Dauphin Island Parkway","2024-02-29T16:00:04"
13681,"marketing@greers.com",29856,"2024-02-28T18:41:18","marketing@greers.com","Manual","🥕🥑🍎 Looking for something fresh and healthy?","2024-02-27T15:36:41","",9,16,0,0,160,0,0.3,0,0,0,0,4,0,0,74,0,"","Sent","",0,"","Greers",42873691,"Greers","2.28.24 Email Update for Greer's St. Louis Market","2024-02-29T16:00:04"
13681,"marketing@greers.com",29856,"2024-02-28T18:33:50","marketing@greers.com","Manual","🥕🥑🍎 Looking for something fresh and healthy?","2024-02-27T15:36:51","",23,49,1,0,468,0,0.4,0,0,0,0,18,0,0,61,0,"","Sent","",0,"","Greers",42873692,"Greers","2.28.24 Email Update for MS CashSavers","2024-02-29T16:00:04"
13681,"marketing@greers.com",29856,"2024-02-28T18:37:28","marketing@greers.com","Manual","🥕🥑🍎 Looking for something fresh and healthy?","2024-02-27T15:37:03","",4,14,0,0,178,0,0.2,0,0,0,0,3,0,0,25,0,"","Sent","",0,"","Greers",42873699,"Greers","2.28.24 Email Update for Fairhope","2024-02-29T16:00:05"
5190,"marketing@greers.com",34724,"2024-03-04T14:30:06","marketing@greers.com","Manual","How did we do? Complete our survey for a chance to win FREE groceries!","2024-03-04T14:29:32","",11,13,1,0,90,0,0.8,0,0,0,0,10,0,0,16,0,"","Sent","",0,"","Greer's",42954074,"Greer's","Online Shopping Survey - 3.4.24","2024-03-04T14:30:07"
13681,"marketing@greers.com",29856,"2024-02-26T18:44:05","marketing@greers.com","Manual","Tidy CareTM Alert: pH-Detection for Cat Health! 🐾✨","2024-02-26T18:41:22","",1,221,12,0,3331,0,0,0,0,0,0,1,8,0,255,0,"","Sent","",0,"","AWG Marketing",42862723,"AWG Marketing","3.5.24 Tidy Cat Alert","2024-03-05T12:00:07"
13681,"marketing@greers.com",29856,"2024-03-07T15:28:50","marketing@greers.com","Manual","⏰ Spring Forward with Fresh Choices and Best Selections","2024-03-05T16:37:59","",1,9,0,0,178,0,0.1,0,0,0,0,1,0,0,16,0,"","Sent","",0,"","Greers",42973889,"Greers","3.6.24 Email Update for Fairhope","2024-03-07T16:00:00"
13681,"marketing@greers.com",29856,"2024-03-07T15:08:42","marketing@greers.com","Manual","⏰ Spring Forward with Fresh Choices and Best Selections","2024-03-05T16:38:07","",11,36,1,0,467,0,0.3,0,0,0,0,10,0,0,38,0,"","Sent","",0,"","Greers",42973892,"Greers","3.6.24 Email Update for MS CashSavers","2024-03-07T16:00:00"
